prompt_id,graph_id,condition,mechanism,control,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,baseline_top1_token_id,baseline_top1_class,baseline_margin,strict_conflict_to_clean,nonclosure_top1_changed,margin_shift,model,random_seed
g085_competition_balanced,85,competition_balanced,competition,random_direction_021,7840,25462,25462, Yellow,conflict,2,1,-3.609375,25462,conflict,-3.609375,False,False,0.0,qwen,2026081323
g085_direct_conflict,85,direct_conflict,competition,random_direction_021,7840,25462,25462, Yellow,conflict,2,1,-5.3125,25462,conflict,-5.3125,False,False,0.0,qwen,2026081323
g085_closure_update,85,closure_update,closure,random_direction_021,7840,25462,576, The,other,4096,36628,5.0439453125,25462,conflict,-4.828125,False,True,9.8720703125,qwen,2026081323
g085_closure_override,85,closure_override,closure,random_direction_021,7840,25462,2308, No,other,14873,44573,2.9794921875,25462,conflict,-5.15625,False,True,8.1357421875,qwen,2026081323
g085_exception_override,85,exception_override,closure,random_direction_021,7840,25462,576, The,other,10163,43327,3.7197265625,25462,conflict,-2.59375,False,True,6.3134765625,qwen,2026081323
g088_clean,88,clean,stable,random_direction_021,42540,14997,42540, Copper,clean,1,2,1.9375,42540,clean,1.9375,False,False,0.0,qwen,2026081323
g088_redundant,88,redundant,stable,random_direction_021,42540,14997,42540, Copper,clean,1,2,2.125,42540,clean,2.125,False,False,0.0,qwen,2026081323
g088_irrelevant,88,irrelevant,stable,random_direction_021,42540,14997,14997, Silver,conflict,2,1,-1.75,14997,conflict,-1.75,False,False,0.0,qwen,2026081323
g088_paraphrase,88,paraphrase,stable,random_direction_021,42540,14997,42540, Copper,clean,1,2,3.421875,42540,clean,3.421875,False,False,0.0,qwen,2026081323
g088_weak_distractor,88,weak_distractor,competition,random_direction_021,42540,14997,14997, Silver,conflict,2,1,-1.328125,14997,conflict,-1.328125,False,False,0.0,qwen,2026081323
g088_competition_balanced,88,competition_balanced,competition,random_direction_021,42540,14997,14997, Silver,conflict,2,1,-3.375,14997,conflict,-3.375,False,False,0.0,qwen,2026081323
g088_direct_conflict,88,direct_conflict,competition,random_direction_021,42540,14997,14997, Silver,conflict,2,1,-3.984375,14997,conflict,-3.984375,False,False,0.0,qwen,2026081323
g088_closure_update,88,closure_update,closure,random_direction_021,42540,14997,14997, Silver,conflict,12,1,-2.203125,14997,conflict,-3.1875,False,False,0.984375,qwen,2026081323
g088_closure_override,88,closure_override,closure,random_direction_021,42540,14997,1265, should,other,1290,4735,2.5,14997,conflict,-6.6875,False,True,9.1875,qwen,2026081323
g088_exception_override,88,exception_override,closure,random_direction_021,42540,14997,1265, should,other,5626,5529,-0.03515625,14997,conflict,-4.25,False,True,4.21484375,qwen,2026081323
g094_clean,94,clean,stable,random_direction_021,42540,14997,42540, Copper,clean,1,2,3.703125,42540,clean,3.703125,False,False,0.0,qwen,2026081323
g094_redundant,94,redundant,stable,random_direction_021,42540,14997,42540, Copper,clean,1,2,3.765625,42540,clean,3.765625,False,False,0.0,qwen,2026081323
g094_irrelevant,94,irrelevant,stable,random_direction_021,42540,14997,42540, Copper,clean,1,2,0.984375,42540,clean,0.984375,False,False,0.0,qwen,2026081323
g094_paraphrase,94,paraphrase,stable,random_direction_021,42540,14997,42540, Copper,clean,1,2,4.421875,42540,clean,4.421875,False,False,0.0,qwen,2026081323
g094_weak_distractor,94,weak_distractor,competition,random_direction_021,42540,14997,14997, Silver,conflict,2,1,-0.015625,14997,conflict,-0.015625,False,False,0.0,qwen,2026081323
g094_competition_balanced,94,competition_balanced,competition,random_direction_021,42540,14997,14997, Silver,conflict,2,1,-3.046875,14997,conflict,-3.046875,False,False,0.0,qwen,2026081323
g094_direct_conflict,94,direct_conflict,competition,random_direction_021,42540,14997,14997, Silver,conflict,2,1,-3.71875,14997,conflict,-3.71875,False,False,0.0,qwen,2026081323
g094_closure_update,94,closure_update,closure,random_direction_021,42540,14997,14997, Silver,conflict,17,1,-3.390625,14997,conflict,-1.71875,False,False,-1.671875,qwen,2026081323
g094_closure_override,94,closure_override,closure,random_direction_021,42540,14997,1265, should,other,1257,3599,2.03515625,14997,conflict,-6.640625,False,True,8.67578125,qwen,2026081323
g094_exception_override,94,exception_override,closure,random_direction_021,42540,14997,1265, should,other,2464,2221,-0.18359375,14997,conflict,-5.421875,False,True,5.23828125,qwen,2026081323
g000_clean,0,clean,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-1.234375,8697,conflict,-1.234375,False,False,0.0,qwen,2026081324
g000_redundant,0,redundant,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-0.140625,8697,conflict,-0.140625,False,False,0.0,qwen,2026081324
g000_irrelevant,0,irrelevant,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-1.1875,8697,conflict,-1.1875,False,False,0.0,qwen,2026081324
g000_paraphrase,0,paraphrase,stable,random_direction_022,3731,8697,3731, Red,clean,1,2,1.78125,3731,clean,1.78125,False,False,0.0,qwen,2026081324
g000_weak_distractor,0,weak_distractor,competition,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-0.40625,8697,conflict,-0.40625,False,False,0.0,qwen,2026081324
g000_competition_balanced,0,competition_balanced,competition,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-4.078125,8697,conflict,-4.078125,False,False,0.0,qwen,2026081324
g000_direct_conflict,0,direct_conflict,competition,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-3.359375,8697,conflict,-3.359375,False,False,0.0,qwen,2026081324
g000_closure_update,0,closure_update,closure,random_direction_022,3731,8697,7828, Bel,other,5,47,2.015625,8697,conflict,-6.03125,False,True,8.046875,qwen,2026081324
g000_closure_override,0,closure_override,closure,random_direction_022,3731,8697,7828, Bel,other,965,3925,2.20703125,8697,conflict,-6.453125,False,True,8.66015625,qwen,2026081324
g000_exception_override,0,exception_override,closure,random_direction_022,3731,8697,7828, Bel,other,771,4494,2.640625,8697,conflict,-5.640625,False,True,8.28125,qwen,2026081324
g004_clean,4,clean,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,3.28125,42540,clean,3.28125,False,False,0.0,qwen,2026081324
g004_redundant,4,redundant,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,3.21875,42540,clean,3.21875,False,False,0.0,qwen,2026081324
g004_irrelevant,4,irrelevant,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,0.1875,42540,clean,0.1875,False,False,0.0,qwen,2026081324
g004_paraphrase,4,paraphrase,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,4.203125,42540,clean,4.203125,False,False,0.0,qwen,2026081324
g004_weak_distractor,4,weak_distractor,competition,random_direction_022,42540,14997,42540, Copper,clean,1,2,1.078125,42540,clean,1.078125,False,False,0.0,qwen,2026081324
g004_competition_balanced,4,competition_balanced,competition,random_direction_022,42540,14997,14997, Silver,conflict,2,1,-1.28125,14997,conflict,-1.28125,False,False,0.0,qwen,2026081324
g004_direct_conflict,4,direct_conflict,competition,random_direction_022,42540,14997,14997, Silver,conflict,2,1,-1.40625,14997,conflict,-1.40625,False,False,0.0,qwen,2026081324
g004_closure_update,4,closure_update,closure,random_direction_022,42540,14997,7828, Bel,other,26,56,1.234375,14997,conflict,-2.078125,False,True,3.3125,qwen,2026081324
g004_closure_override,4,closure_override,closure,random_direction_022,42540,14997,7828, Bel,other,10028,15919,0.953125,14997,conflict,-6.984375,False,True,7.9375,qwen,2026081324
g004_exception_override,4,exception_override,closure,random_direction_022,42540,14997,7828, Bel,other,3122,4570,0.609375,14997,conflict,-5.671875,False,True,6.28125,qwen,2026081324
g009_clean,9,clean,stable,random_direction_022,6326,4312,4312, West,conflict,2,1,-0.21875,4312,conflict,-0.21875,False,False,0.0,qwen,2026081324
g009_redundant,9,redundant,stable,random_direction_022,6326,4312,6326, East,clean,1,2,2.046875,6326,clean,2.046875,False,False,0.0,qwen,2026081324
g009_irrelevant,9,irrelevant,stable,random_direction_022,6326,4312,6326, East,clean,1,2,1.578125,6326,clean,1.578125,False,False,0.0,qwen,2026081324
g009_paraphrase,9,paraphrase,stable,random_direction_022,6326,4312,6326, East,clean,1,2,1.9375,6326,clean,1.9375,False,False,0.0,qwen,2026081324
g009_weak_distractor,9,weak_distractor,competition,random_direction_022,6326,4312,6326, East,clean,1,2,0.390625,6326,clean,0.390625,False,False,0.0,qwen,2026081324
g009_competition_balanced,9,competition_balanced,competition,random_direction_022,6326,4312,4312, West,conflict,2,1,-0.171875,4312,conflict,-0.171875,False,False,0.0,qwen,2026081324
g009_direct_conflict,9,direct_conflict,competition,random_direction_022,6326,4312,4312, West,conflict,2,1,-3.046875,4312,conflict,-3.046875,False,False,0.0,qwen,2026081324
g009_closure_update,9,closure_update,closure,random_direction_022,6326,4312,57960, $\,other,127,963,2.3984375,4312,conflict,-4.140625,False,True,6.5390625,qwen,2026081324
g009_closure_override,9,closure_override,closure,random_direction_022,6326,4312,374, is,other,8897,18049,1.34375,4312,conflict,-2.953125,False,True,4.296875,qwen,2026081324
g009_exception_override,9,exception_override,closure,random_direction_022,6326,4312,374, is,other,2759,6548,1.28125,4312,conflict,-3.21875,False,True,4.5,qwen,2026081324
g010_clean,10,clean,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,2.40625,42540,clean,2.40625,False,False,0.0,qwen,2026081324
g010_redundant,10,redundant,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,3.046875,42540,clean,3.046875,False,False,0.0,qwen,2026081324
g010_irrelevant,10,irrelevant,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,0.28125,42540,clean,0.28125,False,False,0.0,qwen,2026081324
g010_paraphrase,10,paraphrase,stable,random_direction_022,42540,14997,42540, Copper,clean,1,2,2.203125,42540,clean,2.203125,False,False,0.0,qwen,2026081324
g010_weak_distractor,10,weak_distractor,competition,random_direction_022,42540,14997,42540, Copper,clean,1,2,0.453125,42540,clean,0.453125,False,False,0.0,qwen,2026081324
g010_competition_balanced,10,competition_balanced,competition,random_direction_022,42540,14997,14997, Silver,conflict,2,1,-1.921875,14997,conflict,-1.921875,False,False,0.0,qwen,2026081324
g010_direct_conflict,10,direct_conflict,competition,random_direction_022,42540,14997,14997, Silver,conflict,2,1,-2.5625,14997,conflict,-2.5625,False,False,0.0,qwen,2026081324
g010_closure_update,10,closure_update,closure,random_direction_022,42540,14997,835, end,other,54,101,0.890625,14997,conflict,-3.671875,False,True,4.5625,qwen,2026081324
g010_closure_override,10,closure_override,closure,random_direction_022,42540,14997,1102, result,other,23390,15524,-0.93359375,14997,conflict,-7.25,False,True,6.31640625,qwen,2026081324
g010_exception_override,10,exception_override,closure,random_direction_022,42540,14997,2160, Is,other,7088,7563,0.10546875,14997,conflict,-6.484375,False,True,6.58984375,qwen,2026081324
g011_clean,11,clean,stable,random_direction_022,7421,16570,7421, Gold,clean,1,2,0.46875,7421,clean,0.46875,False,False,0.0,qwen,2026081324
g011_redundant,11,redundant,stable,random_direction_022,7421,16570,7421, Gold,clean,1,2,2.625,7421,clean,2.625,False,False,0.0,qwen,2026081324
g011_irrelevant,11,irrelevant,stable,random_direction_022,7421,16570,16570, Iron,conflict,2,1,-0.75,16570,conflict,-0.75,False,False,0.0,qwen,2026081324
g011_paraphrase,11,paraphrase,stable,random_direction_022,7421,16570,7421, Gold,clean,1,2,3.671875,7421,clean,3.671875,False,False,0.0,qwen,2026081324
g011_weak_distractor,11,weak_distractor,competition,random_direction_022,7421,16570,16570, Iron,conflict,2,1,-2.65625,16570,conflict,-2.65625,False,False,0.0,qwen,2026081324
g011_competition_balanced,11,competition_balanced,competition,random_direction_022,7421,16570,16570, Iron,conflict,2,1,-4.65625,16570,conflict,-4.65625,False,False,0.0,qwen,2026081324
g011_direct_conflict,11,direct_conflict,competition,random_direction_022,7421,16570,16570, Iron,conflict,2,1,-5.6875,16570,conflict,-5.6875,False,False,0.0,qwen,2026081324
g011_closure_update,11,closure_update,closure,random_direction_022,7421,16570,7421, Gold,clean,1,341,7.7265625,16570,conflict,-6.171875,True,True,13.8984375,qwen,2026081324
g011_closure_override,11,closure_override,closure,random_direction_022,7421,16570,374, is,other,1013,38515,6.841796875,16570,conflict,-6.34375,False,True,13.185546875,qwen,2026081324
g011_exception_override,11,exception_override,closure,random_direction_022,7421,16570,2160, Is,other,366,35376,7.765625,16570,conflict,-6.015625,False,True,13.78125,qwen,2026081324
g012_clean,12,clean,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-2.578125,8697,conflict,-2.578125,False,False,0.0,qwen,2026081324
g012_redundant,12,redundant,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-0.78125,8697,conflict,-0.78125,False,False,0.0,qwen,2026081324
g012_irrelevant,12,irrelevant,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-1.453125,8697,conflict,-1.453125,False,False,0.0,qwen,2026081324
g012_paraphrase,12,paraphrase,stable,random_direction_022,3731,8697,3731, Red,clean,1,2,2.0,3731,clean,2.0,False,False,0.0,qwen,2026081324
g012_weak_distractor,12,weak_distractor,competition,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-1.90625,8697,conflict,-1.90625,False,False,0.0,qwen,2026081324
g012_competition_balanced,12,competition_balanced,competition,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-4.78125,8697,conflict,-4.78125,False,False,0.0,qwen,2026081324
g012_direct_conflict,12,direct_conflict,competition,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-4.15625,8697,conflict,-4.15625,False,False,0.0,qwen,2026081324
g012_closure_update,12,closure_update,closure,random_direction_022,3731,8697,7828, Bel,other,19,271,2.9765625,8697,conflict,-6.328125,False,True,9.3046875,qwen,2026081324
g012_closure_override,12,closure_override,closure,random_direction_022,3731,8697,7828, Bel,other,892,6784,3.21875,8697,conflict,-6.65625,False,True,9.875,qwen,2026081324
g012_exception_override,12,exception_override,closure,random_direction_022,3731,8697,6239, effects,other,2047,13694,3.06640625,8697,conflict,-5.28125,False,True,8.34765625,qwen,2026081324
g015_clean,15,clean,stable,random_direction_022,6326,4312,4312, West,conflict,2,1,-1.625,4312,conflict,-1.625,False,False,0.0,qwen,2026081324
g015_redundant,15,redundant,stable,random_direction_022,6326,4312,6326, East,clean,1,2,0.390625,6326,clean,0.390625,False,False,0.0,qwen,2026081324
g015_irrelevant,15,irrelevant,stable,random_direction_022,6326,4312,4312, West,conflict,2,1,-1.546875,4312,conflict,-1.546875,False,False,0.0,qwen,2026081324
g015_paraphrase,15,paraphrase,stable,random_direction_022,6326,4312,6326, East,clean,1,2,2.359375,6326,clean,2.359375,False,False,0.0,qwen,2026081324
g015_weak_distractor,15,weak_distractor,competition,random_direction_022,6326,4312,4312, West,conflict,2,1,-0.203125,4312,conflict,-0.203125,False,False,0.0,qwen,2026081324
g015_competition_balanced,15,competition_balanced,competition,random_direction_022,6326,4312,4312, West,conflict,2,1,-3.046875,4312,conflict,-3.046875,False,False,0.0,qwen,2026081324
g015_direct_conflict,15,direct_conflict,competition,random_direction_022,6326,4312,4312, West,conflict,2,1,-4.734375,4312,conflict,-4.734375,False,False,0.0,qwen,2026081324
g015_closure_update,15,closure_update,closure,random_direction_022,6326,4312,7828, Bel,other,17,86,1.3359375,4312,conflict,-5.234375,False,True,6.5703125,qwen,2026081324
g015_closure_override,15,closure_override,closure,random_direction_022,6326,4312,10620, Gal,other,367,2570,2.93359375,4312,conflict,-3.90625,False,True,6.83984375,qwen,2026081324
g015_exception_override,15,exception_override,closure,random_direction_022,6326,4312,11032, Connection,other,119,710,2.4140625,4312,conflict,-4.46875,False,True,6.8828125,qwen,2026081324
g018_clean,18,clean,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-0.5625,8697,conflict,-0.5625,False,False,0.0,qwen,2026081324
g018_redundant,18,redundant,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-0.296875,8697,conflict,-0.296875,False,False,0.0,qwen,2026081324
g018_irrelevant,18,irrelevant,stable,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-0.9375,8697,conflict,-0.9375,False,False,0.0,qwen,2026081324
g018_paraphrase,18,paraphrase,stable,random_direction_022,3731,8697,3731, Red,clean,1,2,1.578125,3731,clean,1.578125,False,False,0.0,qwen,2026081324
g018_weak_distractor,18,weak_distractor,competition,random_direction_022,3731,8697,8697, Blue,conflict,2,1,-0.9375,8697,conflict,-0.9375,False,False,0.0,qwen,2026081324
