prompt_id,graph_id,condition,mechanism,control,clean_label,conflict_label,clean_token_id,conflict_token_id,top1_token_id,top1_token,top1_class,clean_rank,conflict_rank,clean_minus_conflict_margin,null_id,null_seed,strict_conflict_to_clean
g064_closure_override,64,closure_override,closure,shuffle_matched_028,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.4921875,28,3070,True
g064_exception_override,64,exception_override,closure,shuffle_matched_028,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.796875,28,3070,False
g067_closure_update,67,closure_update,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,2.15625,28,3070,False
g067_closure_override,67,closure_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,0.8125,28,3070,False
g067_exception_override,67,exception_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,0.0625,28,3070,False
g068_closure_update,68,closure_update,closure,shuffle_matched_028,North,South,4612,4316,5231, **,other,2,3,0.8203125,28,3070,False
g068_closure_override,68,closure_override,closure,shuffle_matched_028,North,South,4612,4316,5231, **,other,2,3,1.3046875,28,3070,False
g068_exception_override,68,exception_override,closure,shuffle_matched_028,North,South,4612,4316,4612, North,clean,1,3,1.7578125,28,3070,False
g069_closure_update,69,closure_update,closure,shuffle_matched_028,East,West,5571,4589,5231, **,other,2,4,2.7109375,28,3070,False
g069_closure_override,69,closure_override,closure,shuffle_matched_028,East,West,5571,4589,5231, **,other,2,3,0.5703125,28,3070,False
g069_exception_override,69,exception_override,closure,shuffle_matched_028,East,West,5571,4589,5231, **,other,2,3,0.5234375,28,3070,False
g073_closure_update,73,closure_update,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,1.4609375,28,3070,False
g073_closure_override,73,closure_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,3,2,-0.21875,28,3070,False
g073_exception_override,73,exception_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,0.3515625,28,3070,False
g077_closure_update,77,closure_update,closure,shuffle_matched_028,Gold,Iron,6863,17186,5231, **,other,2,3,2.1015625,28,3070,False
g077_closure_override,77,closure_override,closure,shuffle_matched_028,Gold,Iron,6863,17186,5231, **,other,2,3,0.8828125,28,3070,False
g077_exception_override,77,exception_override,closure,shuffle_matched_028,Gold,Iron,6863,17186,5231, **,other,2,3,0.6953125,28,3070,False
g079_closure_update,79,closure_update,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,1.3984375,28,3070,False
g079_closure_override,79,closure_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,21730, Yellow,conflict,2,1,-0.1796875,28,3070,False
g079_exception_override,79,exception_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,0.40625,28,3070,False
g080_closure_update,80,closure_update,closure,shuffle_matched_028,North,South,4612,4316,5231, **,other,2,3,0.203125,28,3070,False
g080_closure_override,80,closure_override,closure,shuffle_matched_028,North,South,4612,4316,4612, North,clean,1,3,0.9296875,28,3070,True
g080_exception_override,80,exception_override,closure,shuffle_matched_028,North,South,4612,4316,4612, North,clean,1,3,1.4921875,28,3070,True
g085_closure_update,85,closure_update,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,2,3,1.75,28,3070,False
g085_closure_override,85,closure_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.859375,28,3070,True
g085_exception_override,85,exception_override,closure,shuffle_matched_028,Green,Yellow,6724,21730,5231, **,other,3,2,-0.5,28,3070,False
g088_closure_update,88,closure_update,closure,shuffle_matched_028,Copper,Silver,38315,15934,5231, **,other,2,3,2.8046875,28,3070,False
g088_closure_override,88,closure_override,closure,shuffle_matched_028,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.390625,28,3070,True
g088_exception_override,88,exception_override,closure,shuffle_matched_028,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.234375,28,3070,False
g094_closure_update,94,closure_update,closure,shuffle_matched_028,Copper,Silver,38315,15934,5231, **,other,2,4,3.0703125,28,3070,False
g094_closure_override,94,closure_override,closure,shuffle_matched_028,Copper,Silver,38315,15934,5231, **,other,2,3,0.609375,28,3070,False
g094_exception_override,94,exception_override,closure,shuffle_matched_028,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.7734375,28,3070,False
g000_closure_update,0,closure_update,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,2,3,0.9375,29,3071,False
g000_closure_override,0,closure_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-1.078125,29,3071,False
g000_exception_override,0,exception_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-0.5703125,29,3071,False
g004_closure_update,4,closure_update,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,3,2.4765625,29,3071,False
g004_closure_override,4,closure_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.0078125,29,3071,False
g004_exception_override,4,exception_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,3,1.4296875,29,3071,False
g009_closure_update,9,closure_update,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,2.875,29,3071,False
g009_closure_override,9,closure_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.3203125,29,3071,False
g009_exception_override,9,exception_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.03125,29,3071,False
g010_closure_update,10,closure_update,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,4,3.296875,29,3071,False
g010_closure_override,10,closure_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,2.109375,29,3071,False
g010_exception_override,10,exception_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.09375,29,3071,False
g011_closure_update,11,closure_update,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,2.1328125,29,3071,False
g011_closure_override,11,closure_override,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,0.21875,29,3071,False
g011_exception_override,11,exception_override,closure,shuffle_matched_029,Gold,Iron,6863,17186,17186, Iron,conflict,3,1,-0.59375,29,3071,False
g012_closure_update,12,closure_update,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,2,3,1.0703125,29,3071,False
g012_closure_override,12,closure_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-1.0234375,29,3071,False
g012_exception_override,12,exception_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-0.78125,29,3071,False
g015_closure_update,15,closure_update,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,1.2265625,29,3071,False
g015_closure_override,15,closure_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,3,2,-1.2265625,29,3071,False
g015_exception_override,15,exception_override,closure,shuffle_matched_029,East,West,5571,4589,4589, West,conflict,3,1,-1.515625,29,3071,False
g018_closure_update,18,closure_update,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,2,3,0.84375,29,3071,False
g018_closure_override,18,closure_override,closure,shuffle_matched_029,Red,Blue,4075,7640,7640, Blue,conflict,3,1,-1.0859375,29,3071,False
g018_exception_override,18,exception_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-0.453125,29,3071,False
g022_closure_update,22,closure_update,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,3,2.0234375,29,3071,False
g022_closure_override,22,closure_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.3671875,29,3071,True
g022_exception_override,22,exception_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,4,2.0703125,29,3071,False
g026_closure_update,26,closure_update,closure,shuffle_matched_029,North,South,4612,4316,5231, **,other,3,2,-0.1796875,29,3071,False
g026_closure_override,26,closure_override,closure,shuffle_matched_029,North,South,4612,4316,5231, **,other,2,3,0.421875,29,3071,False
g026_exception_override,26,exception_override,closure,shuffle_matched_029,North,South,4612,4316,5231, **,other,3,2,-0.5546875,29,3071,False
g030_closure_update,30,closure_update,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,2,3,1.0625,29,3071,False
g030_closure_override,30,closure_override,closure,shuffle_matched_029,Red,Blue,4075,7640,7640, Blue,conflict,3,1,-0.7890625,29,3071,False
g030_exception_override,30,exception_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-0.96875,29,3071,False
g031_closure_update,31,closure_update,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,2.2421875,29,3071,False
g031_closure_override,31,closure_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.65625,29,3071,False
g031_exception_override,31,exception_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,1.0078125,29,3071,False
g033_closure_update,33,closure_update,closure,shuffle_matched_029,East,West,5571,4589,5571, East,clean,1,3,2.75,29,3071,False
g033_closure_override,33,closure_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,1.0234375,29,3071,False
g033_exception_override,33,exception_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.6640625,29,3071,False
g039_closure_update,39,closure_update,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,2.1875,29,3071,False
g039_closure_override,39,closure_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.578125,29,3071,False
g039_exception_override,39,exception_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,3,2,-0.1171875,29,3071,False
g040_closure_update,40,closure_update,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,3,2.03125,29,3071,False
g040_closure_override,40,closure_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.5859375,29,3071,True
g040_exception_override,40,exception_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,5,3.125,29,3071,False
g042_closure_update,42,closure_update,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,2,3,1.1640625,29,3071,False
g042_closure_override,42,closure_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-0.3359375,29,3071,False
g042_exception_override,42,exception_override,closure,shuffle_matched_029,Red,Blue,4075,7640,5231, **,other,3,2,-0.203125,29,3071,False
g045_closure_update,45,closure_update,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,4,2.953125,29,3071,False
g045_closure_override,45,closure_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.8125,29,3071,False
g045_exception_override,45,exception_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.765625,29,3071,False
g053_closure_update,53,closure_update,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,1.734375,29,3071,False
g053_closure_override,53,closure_override,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,1.3515625,29,3071,False
g053_exception_override,53,exception_override,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,0.9765625,29,3071,False
g064_closure_update,64,closure_update,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,3,1.6328125,29,3071,False
g064_closure_override,64,closure_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.703125,29,3071,True
g064_exception_override,64,exception_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.7421875,29,3071,False
g067_closure_update,67,closure_update,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,2.171875,29,3071,False
g067_closure_override,67,closure_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.703125,29,3071,False
g067_exception_override,67,exception_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,1.03125,29,3071,False
g068_closure_update,68,closure_update,closure,shuffle_matched_029,North,South,4612,4316,5231, **,other,2,3,0.8203125,29,3071,False
g068_closure_override,68,closure_override,closure,shuffle_matched_029,North,South,4612,4316,4612, North,clean,1,3,1.328125,29,3071,True
g068_exception_override,68,exception_override,closure,shuffle_matched_029,North,South,4612,4316,5231, **,other,3,2,-0.0703125,29,3071,False
g069_closure_update,69,closure_update,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,4,2.7109375,29,3071,False
g069_closure_override,69,closure_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.71875,29,3071,False
g069_exception_override,69,exception_override,closure,shuffle_matched_029,East,West,5571,4589,5231, **,other,2,3,0.546875,29,3071,False
g073_closure_update,73,closure_update,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,1.5703125,29,3071,False
g073_closure_override,73,closure_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,0.1796875,29,3071,False
g073_exception_override,73,exception_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,0.453125,29,3071,False
g077_closure_update,77,closure_update,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,2.1015625,29,3071,False
g077_closure_override,77,closure_override,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,0.6171875,29,3071,False
g077_exception_override,77,exception_override,closure,shuffle_matched_029,Gold,Iron,6863,17186,5231, **,other,2,3,0.90625,29,3071,False
g079_closure_update,79,closure_update,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,1.3984375,29,3071,False
g079_closure_override,79,closure_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,0.0390625,29,3071,False
g079_exception_override,79,exception_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.6171875,29,3071,False
g080_closure_update,80,closure_update,closure,shuffle_matched_029,North,South,4612,4316,5231, **,other,2,3,0.203125,29,3071,False
g080_closure_override,80,closure_override,closure,shuffle_matched_029,North,South,4612,4316,4612, North,clean,1,3,0.9453125,29,3071,True
g080_exception_override,80,exception_override,closure,shuffle_matched_029,North,South,4612,4316,5231, **,other,3,2,-0.296875,29,3071,False
g085_closure_update,85,closure_update,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,1.75,29,3071,False
g085_closure_override,85,closure_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,6724, Green,clean,1,3,0.859375,29,3071,True
g085_exception_override,85,exception_override,closure,shuffle_matched_029,Green,Yellow,6724,21730,5231, **,other,2,3,0.359375,29,3071,False
g088_closure_update,88,closure_update,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,3,2.8046875,29,3071,False
g088_closure_override,88,closure_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.3984375,29,3071,True
g088_exception_override,88,exception_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.203125,29,3071,False
g094_closure_update,94,closure_update,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,4,3.0703125,29,3071,False
g094_closure_override,94,closure_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,38315, Copper,clean,1,3,1.6171875,29,3071,True
g094_exception_override,94,exception_override,closure,shuffle_matched_029,Copper,Silver,38315,15934,5231, **,other,2,3,0.5,29,3071,False
