prompt_index,cross_half_identity_advantage,quarter_identity_advantage,cross_half_self_cosine,lag1_cosine,lag2_cosine,task,model,init_seed
53,-0.06634725630283356,0.007569238543510437,-0.2361443042755127,-0.04035262018442154,-0.03467535600066185,arithmetic_addition,llama,1802
54,-0.04371742904186249,-0.02187986671924591,-0.2295861840248108,-0.041571397334337234,-0.04340744763612747,arithmetic_addition,llama,1802
55,-0.028425902128219604,-0.013468880206346512,-0.2089143693447113,-0.0392126627266407,-0.037557244300842285,arithmetic_addition,llama,1802
56,-0.02811439335346222,-0.012258902192115784,-0.20668888092041016,-0.03829624131321907,-0.04301430657505989,arithmetic_addition,llama,1802
57,-0.03959329426288605,-0.015306420624256134,-0.22558580338954926,-0.04364921897649765,-0.03916255757212639,arithmetic_addition,llama,1802
58,-0.030750125646591187,-0.004038598388433456,-0.22176919877529144,-0.04148462787270546,-0.036524225026369095,arithmetic_addition,llama,1802
59,-0.05306459963321686,-0.0041952673345804214,-0.23186372220516205,-0.03756752237677574,-0.03789643570780754,arithmetic_addition,llama,1802
60,-0.05704103410243988,-0.03735358268022537,-0.24638059735298157,-0.043478865176439285,-0.037815019488334656,arithmetic_addition,llama,1802
61,-0.03789465129375458,-0.009256742894649506,-0.2253684252500534,-0.039845168590545654,-0.03687617555260658,arithmetic_addition,llama,1802
62,-0.04364335536956787,-0.021984364837408066,-0.22547146677970886,-0.0424150712788105,-0.0401611365377903,arithmetic_addition,llama,1802
63,-0.050870850682258606,-0.01726355031132698,-0.23662175238132477,-0.044552505016326904,-0.038324691355228424,arithmetic_addition,llama,1802
64,-0.04336854815483093,-0.020276658236980438,-0.23470765352249146,-0.0421428307890892,-0.03695177659392357,arithmetic_addition,llama,1802
65,-0.05093352496623993,0.005034534260630608,-0.2341577708721161,-0.04441690444946289,-0.0336187444627285,arithmetic_addition,llama,1802
66,-0.0650494396686554,-0.03884519636631012,-0.24773570895195007,-0.03912212699651718,-0.03980758413672447,arithmetic_addition,llama,1802
67,-0.05201232433319092,-0.006242472678422928,-0.22715333104133606,-0.035456374287605286,-0.0392625667154789,arithmetic_addition,llama,1802
68,-0.04557028412818909,-0.00517239049077034,-0.221053346991539,-0.0419129803776741,-0.04121256247162819,arithmetic_addition,llama,1802
69,-0.05207933485507965,-0.004852823913097382,-0.22801902890205383,-0.04054544121026993,-0.03725070506334305,arithmetic_addition,llama,1802
70,-0.04870210587978363,-0.009492091834545135,-0.24164384603500366,-0.04025913402438164,-0.03603232651948929,arithmetic_addition,llama,1802
71,-0.0651790201663971,-0.0011131912469863892,-0.24619194865226746,-0.03753628209233284,-0.03757361322641373,arithmetic_addition,llama,1802
72,-0.05380600690841675,-0.03601398691534996,-0.23522838950157166,-0.0414525642991066,-0.03632565215229988,arithmetic_addition,llama,1802
73,-0.04558275640010834,-0.009392395615577698,-0.2267569601535797,-0.038076747208833694,-0.03654882684350014,arithmetic_addition,llama,1802
74,-0.038374513387680054,-0.01017385721206665,-0.21394045650959015,-0.042809244245290756,-0.03794233500957489,arithmetic_addition,llama,1802
75,-0.044698566198349,-0.015813523903489113,-0.2246440052986145,-0.04643692821264267,-0.037925273180007935,arithmetic_addition,llama,1802
76,-0.03911346197128296,-0.00749337300658226,-0.22133174538612366,-0.04187781363725662,-0.03583522140979767,arithmetic_addition,llama,1802
77,-0.04914623498916626,0.005878325551748276,-0.2237137258052826,-0.04345114901661873,-0.03515995666384697,arithmetic_addition,llama,1802
78,-0.0518980473279953,-0.024462468922138214,-0.24057911336421967,-0.04239552095532417,-0.037156108766794205,arithmetic_addition,llama,1802
79,-0.04534570872783661,-0.003732524812221527,-0.22932486236095428,-0.03685915842652321,-0.0378502756357193,arithmetic_addition,llama,1802
80,-0.04093499481678009,-0.004345323890447617,-0.2147349715232849,-0.042413514107465744,-0.0381942018866539,arithmetic_addition,llama,1802
81,-0.05200815200805664,-0.006714489310979843,-0.23249834775924683,-0.04539245367050171,-0.036729566752910614,arithmetic_addition,llama,1802
82,-0.03908665478229523,-0.008577059954404831,-0.2214900255203247,-0.04038751870393753,-0.03622892126441002,arithmetic_addition,llama,1802
83,-0.061397984623909,0.0038129687309265137,-0.23759272694587708,-0.03944007307291031,-0.03346749395132065,arithmetic_addition,llama,1802
84,-0.05847702920436859,-0.02974662184715271,-0.24262121319770813,-0.03791465982794762,-0.038928791880607605,arithmetic_addition,llama,1802
85,-0.05169357359409332,-0.021597467362880707,-0.22966453433036804,-0.03878533095121384,-0.030556771904230118,arithmetic_addition,llama,1802
86,-0.035189881920814514,-0.014503709971904755,-0.2153991460800171,-0.042556438595056534,-0.03854725509881973,arithmetic_addition,llama,1802
87,-0.05864648520946503,-0.015362072736024857,-0.24062979221343994,-0.0444474034011364,-0.0325479656457901,arithmetic_addition,llama,1802
88,-0.03637494146823883,-0.020685862749814987,-0.22997279465198517,-0.04093287140130997,-0.03522084280848503,arithmetic_addition,llama,1802
89,-0.0625508725643158,-0.015256557613611221,-0.24156779050827026,-0.041074238717556,-0.036560624837875366,arithmetic_addition,llama,1802
90,-0.04480510950088501,-0.039275918155908585,-0.24106687307357788,-0.04089462384581566,-0.03673446923494339,arithmetic_addition,llama,1802
91,-0.031626567244529724,-0.003169376403093338,-0.2162652611732483,-0.0388282872736454,-0.03542017564177513,arithmetic_addition,llama,1802
92,-0.04138962924480438,-0.022154904901981354,-0.22831761837005615,-0.038153715431690216,-0.04133451357483864,arithmetic_addition,llama,1802
93,-0.038683563470840454,-0.01491318829357624,-0.22108598053455353,-0.04811416193842888,-0.03586767241358757,arithmetic_addition,llama,1802
94,-0.031976357102394104,-0.0063386112451553345,-0.22397568821907043,-0.03888659551739693,-0.038040194660425186,arithmetic_addition,llama,1802
95,-0.0510147362947464,0.0009215362370014191,-0.23577618598937988,-0.04264272376894951,-0.034593626856803894,arithmetic_addition,llama,1802
0,-0.21358653903007507,-0.04726538062095642,-0.22122222185134888,-0.05088457465171814,-0.033065978437662125,arc_challenge,llama,1802
1,-0.2649145722389221,-0.0790417268872261,-0.26313602924346924,-0.041207704693078995,-0.03713793307542801,arc_challenge,llama,1802
2,-0.2359280288219452,-0.09363985061645508,-0.2429758757352829,-0.053350336849689484,-0.03364585340023041,arc_challenge,llama,1802
3,-0.18191644549369812,-0.060855720192193985,-0.2093740701675415,-0.041708528995513916,-0.028392234817147255,arc_challenge,llama,1802
4,-0.19122126698493958,-0.032857928425073624,-0.2108384370803833,-0.03894196078181267,-0.031770337373018265,arc_challenge,llama,1802
5,-0.20959261059761047,-0.08304116874933243,-0.21631544828414917,-0.04220655560493469,-0.04293147474527359,arc_challenge,llama,1802
6,-0.23388749361038208,-0.046786826103925705,-0.24651475250720978,-0.04201506823301315,-0.03405970707535744,arc_challenge,llama,1802
7,-0.223673477768898,-0.057153865694999695,-0.2287326455116272,-0.03682247921824455,-0.03714154288172722,arc_challenge,llama,1802
8,-0.19395390152931213,-0.0663810670375824,-0.21012446284294128,-0.04981600493192673,-0.03523707389831543,arc_challenge,llama,1802
9,-0.1903858333826065,-0.04774724692106247,-0.2039983868598938,-0.050305187702178955,-0.026495976373553276,arc_challenge,llama,1802
10,-0.20718501508235931,-0.05883850157260895,-0.2316340059041977,-0.04237312823534012,-0.037259843200445175,arc_challenge,llama,1802
11,-0.20023079216480255,-0.055118627846241,-0.21028295159339905,-0.042968325316905975,-0.03692394122481346,arc_challenge,llama,1802
12,-0.2209687978029251,-0.10420732945203781,-0.2280709445476532,-0.040633201599121094,-0.033212460577487946,arc_challenge,llama,1802
13,-0.20630250871181488,-0.07937142997980118,-0.2239673137664795,-0.038203414529561996,-0.03631812334060669,arc_challenge,llama,1802
14,-0.17307764291763306,-0.07050542533397675,-0.18639658391475677,-0.03609538450837135,-0.033022440969944,arc_challenge,llama,1802
15,-0.2086261361837387,-0.06272603571414948,-0.21039330959320068,-0.04229002818465233,-0.037612877786159515,arc_challenge,llama,1802
16,-0.20026743412017822,-0.03642730414867401,-0.22651764750480652,-0.053501784801483154,-0.028464803472161293,arc_challenge,llama,1802
17,-0.18551664054393768,-0.03184168413281441,-0.22119218111038208,-0.040643807500600815,-0.02478477731347084,arc_challenge,llama,1802
18,-0.21310776472091675,-0.05949673429131508,-0.2286471724510193,-0.04093770310282707,-0.05189520865678787,arc_challenge,llama,1802
19,-0.192368745803833,-0.04604588449001312,-0.21595042943954468,-0.040934234857559204,-0.02879885770380497,arc_challenge,llama,1802
20,-0.24164696037769318,-0.04595756530761719,-0.26645076274871826,-0.04227093607187271,-0.04511884227395058,arc_challenge,llama,1802
21,-0.2174277901649475,-0.027748804539442062,-0.23602353036403656,-0.04308638349175453,-0.029975274577736855,arc_challenge,llama,1802
22,-0.22331635653972626,-0.052162352949380875,-0.2371373474597931,-0.04830415919423103,-0.02984611503779888,arc_challenge,llama,1802
23,-0.21345724165439606,-0.08900735527276993,-0.23775608837604523,-0.046900879591703415,-0.03011156991124153,arc_challenge,llama,1802
24,-0.21844543516635895,-0.09185978770256042,-0.2412717640399933,-0.05234146863222122,-0.02948516607284546,arc_challenge,llama,1802
25,-0.18150721490383148,-0.039582833647727966,-0.19593985378742218,-0.03587663173675537,-0.023795830085873604,arc_challenge,llama,1802
26,-0.19249340891838074,-0.050425175577402115,-0.21211440861225128,-0.04285600781440735,-0.02699834480881691,arc_challenge,llama,1802
27,-0.21593664586544037,-0.040768228471279144,-0.22784826159477234,-0.053851399570703506,-0.03178537264466286,arc_challenge,llama,1802
28,-0.20896869897842407,-0.0945892408490181,-0.23021896183490753,-0.03277713432908058,-0.030990902334451675,arc_challenge,llama,1802
29,-0.24049220979213715,-0.10463663190603256,-0.24673926830291748,-0.039998769760131836,-0.039426304399967194,arc_challenge,llama,1802
30,-0.20869167149066925,-0.049651555716991425,-0.22408466041088104,-0.03219000622630119,-0.043921906501054764,arc_challenge,llama,1802
31,-0.2517451345920563,-0.05228237807750702,-0.26574796438217163,-0.044570665806531906,-0.022211072966456413,arc_challenge,llama,1802
32,-0.20773808658123016,-0.07193220406770706,-0.21684879064559937,-0.043985869735479355,-0.03900371491909027,arc_challenge,llama,1802
33,-0.20921958982944489,-0.0982433408498764,-0.2305300235748291,-0.036487333476543427,-0.034776538610458374,arc_challenge,llama,1802
34,-0.2080174684524536,-0.041940174996852875,-0.22564971446990967,-0.0447370745241642,-0.03768164664506912,arc_challenge,llama,1802
35,-0.1985618621110916,-0.049756888300180435,-0.23174364864826202,-0.03757772222161293,-0.035195495933294296,arc_challenge,llama,1802
36,-0.2181321084499359,-0.056245796382427216,-0.22555260360240936,-0.037186574190855026,-0.027848005294799805,arc_challenge,llama,1802
37,-0.19276197254657745,-0.06869833916425705,-0.21012970805168152,-0.03708798810839653,-0.03420637547969818,arc_challenge,llama,1802
38,-0.24876196682453156,-0.029332198202610016,-0.2565528154373169,-0.045176804065704346,-0.024986177682876587,arc_challenge,llama,1802
39,-0.1891106814146042,-0.025631587952375412,-0.19883793592453003,-0.03977052494883537,-0.0334077924489975,arc_challenge,llama,1802
40,-0.19241543114185333,-0.05366005748510361,-0.2172866016626358,-0.041233617812395096,-0.03383876383304596,arc_challenge,llama,1802
41,-0.20146764814853668,-0.05676867812871933,-0.21893839538097382,-0.048135120421648026,-0.03435324504971504,arc_challenge,llama,1802
42,-0.22266709804534912,-0.07667387276887894,-0.23098868131637573,-0.035164881497621536,-0.03384402394294739,arc_challenge,llama,1802
43,-0.19841736555099487,-0.05487978830933571,-0.20268508791923523,-0.034202802926301956,-0.02649887651205063,arc_challenge,llama,1802
44,-0.21018117666244507,-0.02043953351676464,-0.23137901723384857,-0.042171478271484375,-0.01920284517109394,arc_challenge,llama,1802
45,-0.17625680565834045,-0.03796771913766861,-0.1916317343711853,-0.03946775197982788,-0.03769562393426895,arc_challenge,llama,1802
46,-0.1995476484298706,-0.043120160698890686,-0.22298142313957214,-0.044543810188770294,-0.037260424345731735,arc_challenge,llama,1802
47,-0.18090540170669556,-0.05710582062602043,-0.1968274712562561,-0.055477116256952286,-0.034678127616643906,arc_challenge,llama,1802
48,-0.21476668119430542,-0.0917205810546875,-0.24205099046230316,-0.047986116260290146,-0.039427462965250015,arc_challenge,llama,1802
49,-0.22514377534389496,-0.03161610662937164,-0.22976571321487427,-0.048546914011240005,-0.03636597469449043,arc_challenge,llama,1802
50,-0.2027934193611145,-0.04991113767027855,-0.22613170742988586,-0.04312057048082352,-0.04007923603057861,arc_challenge,llama,1802
51,-0.23445287346839905,-0.06455551087856293,-0.2554042935371399,-0.03462378308176994,-0.04224584624171257,arc_challenge,llama,1802
52,-0.18486562371253967,-0.04174590855836868,-0.21181932091712952,-0.04478373005986214,-0.027333857491612434,arc_challenge,llama,1802
53,-0.21771329641342163,-0.07818102836608887,-0.2310211956501007,-0.04946523159742355,-0.038614671677351,arc_challenge,llama,1802
54,-0.18581828474998474,-0.050056349486112595,-0.1989474594593048,-0.03779373690485954,-0.02835853584110737,arc_challenge,llama,1802
55,-0.20983588695526123,-0.04189283773303032,-0.2366454154253006,-0.05700433626770973,-0.02851690538227558,arc_challenge,llama,1802
56,-0.19217953085899353,-0.07245151698589325,-0.21230685710906982,-0.03753719478845596,-0.032706260681152344,arc_challenge,llama,1802
57,-0.21125651895999908,-0.06931227445602417,-0.217539981007576,-0.037812210619449615,-0.03210519626736641,arc_challenge,llama,1802
58,-0.23117361962795258,-0.04464584216475487,-0.23452335596084595,-0.042401183396577835,-0.03126116842031479,arc_challenge,llama,1802
59,-0.2167091816663742,-0.052651986479759216,-0.22442105412483215,-0.04671970382332802,-0.020057998597621918,arc_challenge,llama,1802
60,-0.1893313080072403,-0.054579734802246094,-0.21068167686462402,-0.03622526302933693,-0.034102167934179306,arc_challenge,llama,1802
61,-0.205510675907135,-0.07711765170097351,-0.22046416997909546,-0.03761003166437149,-0.029647640883922577,arc_challenge,llama,1802
62,-0.22317393124103546,-0.05597821623086929,-0.22878310084342957,-0.04760431870818138,-0.0392334870994091,arc_challenge,llama,1802
63,-0.2071705013513565,-0.06479714810848236,-0.20868881046772003,-0.034661080688238144,-0.04374426230788231,arc_challenge,llama,1802
64,-0.20665201544761658,-0.05089762061834335,-0.23155967891216278,-0.05335140973329544,-0.0371665358543396,arc_challenge,llama,1802
65,-0.16725756227970123,-0.044894810765981674,-0.18426278233528137,-0.03898705914616585,-0.03982038050889969,arc_challenge,llama,1802
66,-0.23473085463047028,-0.0863153263926506,-0.2507592439651489,-0.03491338714957237,-0.048715513199567795,arc_challenge,llama,1802
67,-0.2315465658903122,-0.0286257341504097,-0.24646610021591187,-0.04155126214027405,-0.036282021552324295,arc_challenge,llama,1802
68,-0.22585032880306244,-0.061979010701179504,-0.2298182100057602,-0.03728073835372925,-0.031925853341817856,arc_challenge,llama,1802
69,-0.19816504418849945,-0.06347347795963287,-0.2069893628358841,-0.041174519807100296,-0.034124597907066345,arc_challenge,llama,1802
70,-0.21676650643348694,-0.051123008131980896,-0.23675960302352905,-0.04470549151301384,-0.02879045531153679,arc_challenge,llama,1802
71,-0.25425365567207336,-0.08027037978172302,-0.2614496350288391,-0.04596538096666336,-0.0400913804769516,arc_challenge,llama,1802
72,-0.21725642681121826,-0.02661816030740738,-0.23749107122421265,-0.053591348230838776,-0.037957269698381424,arc_challenge,llama,1802
73,-0.21720564365386963,-0.049440231174230576,-0.2383522391319275,-0.056366924196481705,-0.030811728909611702,arc_challenge,llama,1802
